Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1974","1974","hg/ha","66014"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1975","1975","hg/ha","61155"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1976","1976","hg/ha","61272"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1977","1977","hg/ha","55020"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1978","1978","hg/ha","57527"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1979","1979","hg/ha","50405"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1980","1980","hg/ha","49733"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1981","1981","hg/ha","47262"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1982","1982","hg/ha","47665"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1983","1983","hg/ha","48729"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1984","1984","hg/ha","49135"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1985","1985","hg/ha","17409"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1986","1986","hg/ha","18023"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1987","1987","hg/ha","18273"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1988","1988","hg/ha","18782"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1989","1989","hg/ha","19153"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1990","1990","hg/ha","19799"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1991","1991","hg/ha","23236"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1992","1992","hg/ha","25115"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1993","1993","hg/ha","20984"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1994","1994","hg/ha","22273"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1995","1995","hg/ha","22121"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1996","1996","hg/ha","21639"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1997","1997","hg/ha","23581"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1998","1998","hg/ha","24411"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","1999","1999","hg/ha","26418"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2000","2000","hg/ha","28735"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2001","2001","hg/ha","26394"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2002","2002","hg/ha","29558"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2003","2003","hg/ha","31465"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2004","2004","hg/ha","32814"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2005","2005","hg/ha","35852"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2006","2006","hg/ha","34867"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2007","2007","hg/ha","37494"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2008","2008","hg/ha","38309"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2009","2009","hg/ha","38920"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2010","2010","hg/ha","38558"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2011","2011","hg/ha","38970"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2012","2012","hg/ha","39101"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2013","2013","hg/ha","40764"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2014","2014","hg/ha","40929"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2015","2015","hg/ha","41755"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2016","2016","hg/ha","43039"
"QC","Crops","5302","Eastern Asia","5419","Yield","1729","Treenuts,Total","2017","2017","hg/ha","43791"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1961","1961","hg/ha","107264"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1962","1962","hg/ha","113852"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1963","1963","hg/ha","119439"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1964","1964","hg/ha","119411"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1965","1965","hg/ha","124348"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1966","1966","hg/ha","128218"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1967","1967","hg/ha","130255"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1968","1968","hg/ha","140055"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1969","1969","hg/ha","143358"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1970","1970","hg/ha","151733"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1971","1971","hg/ha","154683"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1972","1972","hg/ha","150741"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1973","1973","hg/ha","150313"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1974","1974","hg/ha","153507"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1975","1975","hg/ha","161570"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1976","1976","hg/ha","162856"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1977","1977","hg/ha","163405"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1978","1978","hg/ha","164255"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1979","1979","hg/ha","165042"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1980","1980","hg/ha","161698"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1981","1981","hg/ha","167338"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1982","1982","hg/ha","165321"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1983","1983","hg/ha","171581"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1984","1984","hg/ha","185309"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1985","1985","hg/ha","170379"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1986","1986","hg/ha","179954"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1987","1987","hg/ha","177427"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1988","1988","hg/ha","176749"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1989","1989","hg/ha","176325"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1990","1990","hg/ha","180748"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1991","1991","hg/ha","177370"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1992","1992","hg/ha","187984"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1993","1993","hg/ha","185508"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1994","1994","hg/ha","184535"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1995","1995","hg/ha","187016"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1996","1996","hg/ha","187118"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1997","1997","hg/ha","180107"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1998","1998","hg/ha","174819"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","1999","1999","hg/ha","170200"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2000","2000","hg/ha","191686"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2001","2001","hg/ha","191582"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2002","2002","hg/ha","196516"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2003","2003","hg/ha","197425"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2004","2004","hg/ha","193444"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2005","2005","hg/ha","194483"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2006","2006","hg/ha","199634"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2007","2007","hg/ha","207283"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2008","2008","hg/ha","218524"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2009","2009","hg/ha","218438"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2010","2010","hg/ha","218050"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2011","2011","hg/ha","220831"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2012","2012","hg/ha","221662"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2013","2013","hg/ha","225430"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2014","2014","hg/ha","226820"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2015","2015","hg/ha","230343"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2016","2016","hg/ha","231128"
"QC","Crops","5302","Eastern Asia","5419","Yield","1735","Vegetables Primary","2017","2017","hg/ha","233186"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1961","1961","hg/ha","2418"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1962","1962","hg/ha","2656"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1963","1963","hg/ha","3058"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1964","1964","hg/ha","2712"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1965","1965","hg/ha","2040"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1966","1966","hg/ha","2192"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1967","1967","hg/ha","2451"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1968","1968","hg/ha","2356"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1969","1969","hg/ha","1803"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1970","1970","hg/ha","2043"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1971","1971","hg/ha","2237"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1972","1972","hg/ha","1013"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1973","1973","hg/ha","1346"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1974","1974","hg/ha","2228"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1975","1975","hg/ha","2358"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1976","1976","hg/ha","1663"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1977","1977","hg/ha","2244"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1978","1978","hg/ha","2720"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1979","1979","hg/ha","3211"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1980","1980","hg/ha","2952"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1981","1981","hg/ha","3047"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1982","1982","hg/ha","3156"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1983","1983","hg/ha","2984"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1984","1984","hg/ha","3034"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1985","1985","hg/ha","3040"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1986","1986","hg/ha","2998"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1987","1987","hg/ha","3319"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1988","1988","hg/ha","3339"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1989","1989","hg/ha","3455"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1990","1990","hg/ha","3563"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1991","1991","hg/ha","3713"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1992","1992","hg/ha","4113"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1993","1993","hg/ha","3679"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1994","1994","hg/ha","5741"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1995","1995","hg/ha","5688"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1996","1996","hg/ha","5646"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1997","1997","hg/ha","5155"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1998","1998","hg/ha","5080"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","1999","1999","hg/ha","4943"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2000","2000","hg/ha","4655"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2001","2001","hg/ha","4791"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2002","2002","hg/ha","4623"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2003","2003","hg/ha","4192"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2004","2004","hg/ha","3990"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2005","2005","hg/ha","3628"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2006","2006","hg/ha","3680"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2007","2007","hg/ha","3554"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2008","2008","hg/ha","3552"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2009","2009","hg/ha","3689"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2010","2010","hg/ha","2984"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2011","2011","hg/ha","2715"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2012","2012","hg/ha","2239"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2013","2013","hg/ha","2140"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2014","2014","hg/ha","2298"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2015","2015","hg/ha","2193"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2016","2016","hg/ha","2212"
"QC","Crops","5303","Southern Asia","5419","Yield","661","Cocoa, beans","2017","2017","hg/ha","2392"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1961","1961","hg/ha","4747"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1962","1962","hg/ha","4201"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1963","1963","hg/ha","5075"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1964","1964","hg/ha","6280"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1965","1965","hg/ha","5393"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1966","1966","hg/ha","5470"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1967","1967","hg/ha","6898"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1968","1968","hg/ha","5086"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1969","1969","hg/ha","6373"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1970","1970","hg/ha","5367"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1971","1971","hg/ha","8961"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1972","1972","hg/ha","5655"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1973","1973","hg/ha","7279"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1974","1974","hg/ha","6995"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1975","1975","hg/ha","6693"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1976","1976","hg/ha","5932"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1977","1977","hg/ha","6751"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1978","1978","hg/ha","7751"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1979","1979","hg/ha","6462"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1980","1980","hg/ha","8382"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1981","1981","hg/ha","6617"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1982","1982","hg/ha","8165"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1983","1983","hg/ha","6990"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1984","1984","hg/ha","5317"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1985","1985","hg/ha","9282"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1986","1986","hg/ha","5631"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1987","1987","hg/ha","8643"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1988","1988","hg/ha","5539"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1989","1989","hg/ha","9414"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1990","1990","hg/ha","5362"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1991","1991","hg/ha","7512"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1992","1992","hg/ha","7975"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1993","1993","hg/ha","7183"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1994","1994","hg/ha","9016"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1995","1995","hg/ha","7806"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1996","1996","hg/ha","9074"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1997","1997","hg/ha","8074"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1998","1998","hg/ha","7894"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","1999","1999","hg/ha","8646"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2000","2000","hg/ha","9307"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2001","2001","hg/ha","9448"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2002","2002","hg/ha","9249"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2003","2003","hg/ha","8541"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2004","2004","hg/ha","8239"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2005","2005","hg/ha","8186"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2006","2006","hg/ha","7948"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2007","2007","hg/ha","8305"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2008","2008","hg/ha","7552"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2009","2009","hg/ha","7428"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2010","2010","hg/ha","8071"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2011","2011","hg/ha","8296"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2012","2012","hg/ha","8445"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2013","2013","hg/ha","8380"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2014","2014","hg/ha","7943"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2015","2015","hg/ha","7674"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2016","2016","hg/ha","7949"
"QC","Crops","5303","Southern Asia","5419","Yield","656","Coffee, green","2017","2017","hg/ha","6908"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1961","1961","hg/ha","10730"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1962","1962","hg/ha","10996"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1963","1963","hg/ha","11051"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1964","1964","hg/ha","11197"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1965","1965","hg/ha","11035"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1966","1966","hg/ha","10693"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1967","1967","hg/ha","12008"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1968","1968","hg/ha","10933"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1969","1969","hg/ha","10729"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1970","1970","hg/ha","13122"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1971","1971","hg/ha","10024"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1972","1972","hg/ha","11696"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1973","1973","hg/ha","10782"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1974","1974","hg/ha","10710"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1975","1975","hg/ha","12647"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1976","1976","hg/ha","11588"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1977","1977","hg/ha","11431"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1978","1978","hg/ha","11614"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1979","1979","hg/ha","10706"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1980","1980","hg/ha","12285"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1981","1981","hg/ha","12283"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1982","1982","hg/ha","12061"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1983","1983","hg/ha","13726"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1984","1984","hg/ha","14432"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1985","1985","hg/ha","12041"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1986","1986","hg/ha","13196"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1987","1987","hg/ha","11214"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1988","1988","hg/ha","14096"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1989","1989","hg/ha","15970"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1990","1990","hg/ha","15299"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1991","1991","hg/ha","14294"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1992","1992","hg/ha","16730"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1993","1993","hg/ha","16427"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1994","1994","hg/ha","15260"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1995","1995","hg/ha","16712"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1996","1996","hg/ha","17455"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1997","1997","hg/ha","17688"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1998","1998","hg/ha","18594"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","1999","1999","hg/ha","18593"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2000","2000","hg/ha","18806"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2001","2001","hg/ha","20361"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2002","2002","hg/ha","18557"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2003","2003","hg/ha","21133"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2004","2004","hg/ha","21538"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2005","2005","hg/ha","22022"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2006","2006","hg/ha","22310"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2007","2007","hg/ha","26285"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2008","2008","hg/ha","26602"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2009","2009","hg/ha","22983"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2010","2010","hg/ha","27442"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2011","2011","hg/ha","27567"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2012","2012","hg/ha","28482"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2013","2013","hg/ha","28826"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2014","2014","hg/ha","29618"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2015","2015","hg/ha","29639"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2016","2016","hg/ha","29916"
"QC","Crops","5303","Southern Asia","5419","Yield","56","Maize","2017","2017","hg/ha","34165"
